,ID,Address,Suburb,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
287,ID675042329,1 Baird St,FAWKNER,3,h,687000.0,20/05/2017,2.0,1.0,577.0,12.0,-37.7071,144.9706,19962.0,1218.629359686278,27,False,1253.67,7401.33,484.67,Darul Ulum College of Victoria,234.5724725851338,438,Darul Ulum College of Victoria,234.5724725851338,261
288,ID211518372,78 Bridge St,NORTHCOTE,4,h,1650000.0,30/07/2016,1.0,1.0,382.0,49.0,-37.7784,144.9959,20017.0,264.8365576150205,20,False,136.33,302.67,42.0,St Joseph's School,426.824406998781,113,Northcote High School,721.2481395657192,178
289,ID567630050,15 Ofarrell St,YARRAVILLE,4,h,1401000.0,19/11/2016,1.0,1.0,306.0,109.0,-37.8102,144.8885,19996.0,641.503471963558,12,False,703.67,1502.0,135.67,St Augustine's School,408.9778687424699,not ranked,Gilmore College For Girls,1357.4873039772494,387
290,ID470422177,1/19 Robe St,ST KILDA,2,u,586500.0,3/06/2017,1.0,1.0,3093.0,10.0,-37.86506,144.97777,19956.0,1468.5593899576975,19,False,1412.0,6364.0,699.33,St Kilda Park Primary School,772.877501263461,73,Yesodei HaTorah College,1038.8714530386144,38
291,ID603182614,10 Horace St,MALVERN,4,h,2775000.0,27/05/2017,2.0,2.0,510.0,24.0,-37.863,145.03946000000005,19944.0,964.0106784432314,21,False,717.33,1763.0,318.67,De La Salle College,871.8503968793799,not ranked,De La Salle College,871.8503968793799,115
292,ID754389293,1/59 Parker St,TEMPLESTOWE LOWER,3,t,766000.0,18/03/2017,1.0,1.0,226.0,59.0,-37.7567,145.1209,19986.0,4609.264829998317,45,False,2532.33,5455.0,713.0,St Kevin's School,537.077919397046,130,Templestowe College,1200.6026771726638,307
293,ID805805628,39 Leonard St,BURWOOD,3,h,1253500.0,27/05/2017,1.0,1.0,583.0,12.0,-37.85475,145.12321,19840.0,2315.066721211434,34,False,684.0,1695.67,161.0,St Scholastica's School,419.0760218382704,not ranked,Mount Scopus Memorial College,965.2234715316557,10
294,ID684468636,19 Sussex St,MOONEE PONDS,2,h,945000.0,10/12/2016,1.0,0.0,225.0,129.0,-37.7639,144.9093,20038.0,890.7385969017605,14,False,278.0,489.0,65.0,Moonee Ponds West Primary School,561.8253687373341,not ranked,Lowther Hall Anglican Grammar School,668.4323256048798,not ranked
295,ID213971644,6/49 Haines St,NORTH MELBOURNE,2,u,528500.0,4/06/2016,1.0,1.0,0.0,59.0,-37.7988,144.9475,22239.0,988.131871036641,7,False,71.0,261.0,20.0,North Melbourne Primary School,276.0288927744311,182,University High School,722.0667777693153,67
296,ID422323807,16 Bakers Pde,BRUNSWICK WEST,4,h,970000.0,30/07/2016,3.0,2.0,499.0,94.0,-37.7538,144.944,19966.0,1570.4981770714667,19,False,958.67,5673.0,628.0,Brunswick North West Primary School,325.6956642644712,456,Antonine College,1407.9542343229896,482
297,ID557186114,17 Patrick St,GLENROY,2,h,910000.0,23/09/2017,1.0,1.0,718.0,69.0,-37.71389,144.92158999999995,20033.0,451.96074898678694,26,False,1841.67,9184.67,533.33,St Francis de Sales School,553.6305073694008,not ranked,Glenroy Secondary College,1065.823096780956,511
298,ID470185847,72 Clydesdale Rd,AIRPORT WEST,3,h,1250000.0,3/06/2017,1.0,1.0,773.0,59.0,-37.72265,144.8793,20033.0,3754.112192800863,26,False,1214.67,5603.67,375.33,St Christopher's School,275.6766331660489,274,Penleigh &amp; Essendon Grammar School,1319.8545023443526,not ranked
299,ID582948785,78 Jenkins St,NORTHCOTE,3,h,1590000.0,24/06/2017,1.0,1.0,563.0,39.0,-37.76557,145.01052,20015.0,1196.0418587622075,24,False,142.0,344.67,39.33,Wales Street Primary School,475.70604469537926,175,Santa Maria College,885.6494777285421,137
300,ID173599668,4 Matthews Ct,TOORAK,3,h,2820000.0,10/12/2016,2.0,2.0,600.0,52.0,-37.8332,145.0117,19906.0,725.9075228120721,12,False,584.33,2731.67,211.67,St Catherine's School,1014.6508876650917,117,St Catherine's School,1014.6508876650917,35
301,ID406548705,14 New St,ARMADALE,3,h,1300000.0,18/06/2016,1.0,2.0,212.0,119.0,-37.8542,145.0149,19946.0,391.2223925588163,18,False,2489.67,11817.33,1268.67,Armadale Primary School,337.6817679570519,87,The King David School,592.2345584797531,27
302,ID714972829,31 Forge Cl,MARIBYRNONG,3,t,675000.0,22/05/2016,2.0,2.0,210.0,19.0,-37.7732,144.879,20027.0,2959.0526945216993,-1,True,610.0,1743.67,228.0,St Margaret's Primary School,1270.7587396510658,216,Maribyrnong Secondary College,1075.0669906617663,not ranked
303,ID613826199,147 Gillies St,FAIRFIELD,3,h,1375000.0,28/08/2016,1.0,1.0,496.0,109.0,-37.7737,145.018,19930.0,616.6135491102402,23,False,334.67,1407.67,88.33,Fairfield Primary School,522.4962716848977,193,Santa Maria College,1415.4460005646417,137
304,ID780832161,3/191 Balwyn Rd,BALWYN NORTH,3,t,1238000.0,27/11/2016,2.0,2.0,186.0,9.0,-37.8028,145.0828,19893.0,2417.905464281001,23,False,925.67,4701.33,308.67,Balwyn North Primary School,847.0920310849897,142,Balwyn High School,763.9206923711142,44
305,ID458222589,9 Marama St,COBURG NORTH,4,h,1009000.0,12/11/2016,1.0,2.0,590.0,69.0,-37.7197,144.9585,19963.0,283.2683882473886,25,False,1071.33,5783.67,419.67,St Mark's School,590.0901465024693,300,Mercy College,1305.01000727004,349
306,ID927401933,5 Timothy Ct,TEMPLESTOWE,5,h,2300000.0,12/08/2017,3.0,3.0,4001.0,24.0,-37.74508,145.15341,19987.0,3544.1769436879713,50,False,281.67,524.33,75.33,Templestowe Park Primary School,1533.202219227297,165,Eltham High School,2517.7675299009375,279
307,ID735377934,43 Tarella Dr,KEILOR DOWNS,4,h,790000.0,27/05/2017,2.0,3.0,696.0,39.0,-37.72394,144.8147,20001.0,1938.9394166845916,30,False,2837.0,9343.67,1212.67,Keilor Views Primary School,852.0397628579292,not ranked,Keilor Downs Secondary College,987.5709616447317,not ranked
308,ID488562800,4 Brunel Ct,ABERFELDIE,3,h,1190000.0,17/09/2016,1.0,1.0,465.0,69.0,-37.7626,144.8954,22253.0,1971.774200251046,18,False,703.67,1502.0,135.67,St Margaret's Primary School,613.076837775167,216,Ave Maria College,703.0916641605813,111
309,ID666549003,1003/265 Exhibition St,MELBOURNE,3,u,760000.0,28/05/2016,2.0,1.0,0.0,22.0,-37.8095,144.9691,19843.0,377.1659132160339,5,False,97.67,243.0,33.0,Carlton Gardens Primary School,830.4372865358497,199,Stott's Colleges,260.345869366529,not ranked
310,ID844501555,255 Ross St,PORT MELBOURNE,4,h,1820000.0,7/11/2016,2.0,1.0,212.0,119.0,-37.8331,144.9412,22180.0,1911.897590793556,0,False,659.0,5219.33,338.33,Port Melbourne Primary School,695.0328731557744,325,Albert Park College,1409.7864711026627,131
311,ID918872295,55 Milroy St,BRIGHTON EAST,5,h,1900000.0,29/04/2017,3.0,2.0,583.0,10.0,-37.9057,145.0101,19952.0,664.4881783373884,26,False,2897.33,11243.0,942.0,Gardenvale Primary School,448.0206476235593,138,Firbank Grammar School,1157.1497594969474,29
312,ID466959916,54 Swift St,THORNBURY,3,h,1236000.0,15/07/2017,1.0,1.0,508.0,29.0,-37.76202,145.01772,20015.0,1833.1469268976296,24,False,2532.33,5455.0,713.0,Holy Spirit School,187.71641317810005,496,Virtual School Victoria,702.3551451463356,not ranked
313,ID446177937,23 Flowerdale Rd,GLEN IRIS,5,h,3860000.0,19/11/2016,4.0,2.0,830.0,10.0,-37.8563,145.072,19849.0,915.2196420330706,29,False,1923.67,8979.33,620.33,Glen Iris Primary School,710.4985720399867,120,Korowa Anglican Girls' School,1630.2813894544502,13
314,ID964746149,32 Duke St,RICHMOND,2,h,1025000.0,4/06/2016,1.0,1.0,169.0,119.0,-37.8235,145.0035,19906.0,575.6840165757925,12,False,824.67,1890.33,159.33,Richmond Primary School,779.6845769564428,260,Richmond High School,680.8998577604863,not ranked
315,ID974937845,53 River St,NEWPORT,4,h,1260000.0,7/05/2016,1.0,3.0,757.0,59.0,-37.8411,144.889,19994.0,507.7129204409363,16,False,71.0,261.0,20.0,Sacred Heart School,679.0312171892352,66,Bayside P-12 College,1877.6014892987866,243
316,ID187556409,38 Yuruga Bvd,POINT COOK,4,h,635000.0,16/09/2017,2.0,2.0,334.0,19.0,-37.90584000000001,144.74858,46468.0,4005.8380625927016,27,False,1609.33,6840.67,525.67,Alamanda K-9 College,690.537624627812,167,Alamanda K-9 College,690.537624627812,not ranked
317,ID429184639,2/17 Small St,HAMPTON,2,u,685000.0,24/06/2017,1.0,0.0,0.0,12.0,-37.9392,145.00095,19949.0,143.6268667413512,33,False,235.67,506.67,74.0,Hampton Primary School,683.7184017544902,76,St Leonard's College,1311.6272870406656,43
318,ID460173151,2/18 Islington St,COLLINGWOOD,3,u,1000000.0,22/04/2017,2.0,2.0,0.0,14.0,-37.8083,144.9908,19977.0,277.34618068024304,11,False,1097.67,5916.0,553.33,Collingwood College,592.2502477741989,not ranked,Collingwood College,592.2502477741989,359
319,ID460881139,1/3 Boldrewood Pde,RESERVOIR,3,h,500000.0,8/10/2016,1.0,1.0,320.0,15.0,-37.7248,145.023,20010.0,1661.9720344644347,33,False,824.67,1890.33,159.33,Reservoir East Primary School,546.7796744930403,not ranked,Reservoir High School,659.9554620733178,346
320,ID800143004,20 Cowrie St,GLEN WAVERLEY,4,h,1200000.0,29/07/2017,2.0,2.0,660.0,49.0,-37.88927,145.18548,19873.0,2327.3342691369357,42,False,56.33,98.33,19.0,Mount View Primary School,870.975167900717,45,Brentwood Secondary College,2031.0000718615884,168
321,ID495436738,58 Cumberland Rd,PASCOE VALE,2,h,720000.0,27/11/2016,1.0,1.0,428.0,21.0,-37.7333,144.9384,20034.0,941.9582394668489,23,False,659.0,5219.33,338.33,Pascoe Vale Primary School,252.0209703365562,414,Antonine College,957.8108667765988,482
322,ID649463160,18 Blair St,MARIBYRNONG,3,t,550000.0,7/05/2016,2.0,2.0,77.0,19.0,-37.7743,144.8797,20027.0,2843.0905097647956,-1,False,610.0,1743.67,228.0,St Margaret's Primary School,1294.2104220898261,216,Maribyrnong Secondary College,949.7928405470333,not ranked
323,ID708572914,121 The Righi,EAGLEMONT,5,h,2710000.0,29/04/2017,3.0,2.0,1001.0,89.0,-37.7605,145.0593,19935.0,400.50435235935976,30,False,1666.0,9333.67,523.0,St John's School,712.8576229983718,489,Our Lady of Mercy College,783.3305802158646,90
324,ID239955937,17 Nokuna Ct,GREENSBOROUGH,3,h,730000.0,24/06/2017,2.0,2.0,563.0,65.0,-37.68995,145.09399,19985.0,2001.793186537116,42,False,663.0,4010.0,377.0,Apollo Parkways Primary School,1427.7690425201245,286,Loyola College,1898.5325349371008,206
325,ID866495612,2/43 Sutton St,BALWYN NORTH,3,h,1275000.0,1/07/2017,2.0,2.0,226.0,54.0,-37.79495,145.08192,19893.0,3288.339807241741,23,False,959.0,4476.67,324.0,Balwyn North Primary School,471.02676806014557,142,Balwyn High School,556.6848963956114,44
326,ID330176612,44 William St,BRIGHTON,2,h,1550000.0,12/11/2016,2.0,2.0,404.0,66.0,-37.9104,145.002,19952.0,615.9639000953915,26,False,2744.33,10289.67,780.0,Brighton Primary School,217.28273130754485,342,Firbank Grammar School,651.9356185464761,29
327,ID772872154,2 Birtles Ct,BALWYN,5,h,3000000.0,18/06/2016,5.0,2.0,671.0,29.0,-37.8025,145.0665,19892.0,2608.412101167189,21,False,925.67,4701.33,308.67,Deepdene Primary School,794.4530324201622,42,Kew High School,821.9538461764041,124
328,ID321843140,58 Herbert St,NORTHCOTE,2,h,950000.0,7/11/2016,1.0,1.0,191.0,99.0,-37.7715,144.9951,20016.0,182.6289915528355,22,False,136.33,302.67,42.0,Northcote Primary School,159.2362970103795,285,Northcote High School,559.1749720177587,178
329,ID297916333,6 Victoria St,RINGWOOD EAST,4,h,1200000.0,3/06/2017,1.0,1.0,833.0,59.0,-37.81186,145.25419,19879.0,351.90027464971024,41,False,1609.33,6840.67,525.67,Tintern Grammar,462.4650738477822,173,Tintern Grammar,462.4650738477822,100
330,ID916607941,1/22 Sycamore Gr,BALACLAVA,2,u,520000.0,15/10/2016,1.0,0.0,0.0,49.0,-37.8742,144.9972,19955.0,256.6073422462458,21,False,1654.0,9119.67,550.0,Beth Rivkah Ladies College,633.9227005733201,197,Beth Rivkah Ladies College,633.9227005733201,36
331,ID285700521,1/1017 Nepean Hwy,MOORABBIN,3,t,750000.0,7/05/2016,2.0,1.0,164.0,9.0,-37.9378,145.0385,19937.0,413.68088496021124,37,False,71.0,261.0,20.0,Moorabbin Primary School,479.35307212216594,237,Our Lady of the Sacred Heart College,1350.3252173187575,not ranked
332,ID223904380,7 Ballantyne St,THORNBURY,3,h,1450000.0,26/08/2017,1.0,1.0,312.0,56.0,-37.7587,144.99966,20014.0,417.25350931185034,26,True,2532.33,5455.0,713.0,St Mary's School,271.6419354101842,159,St John's College Preston,1277.57791559717,not ranked
333,ID451570436,403/20 Reeves St,CARLTON,2,u,500000.0,14/05/2016,2.0,1.0,0.0,9.0,-37.7929,144.9705,19842.0,2020.1745525038782,4,False,97.67,243.0,33.0,Carlton Primary School,300.8109588878043,not ranked,Princes Hill Secondary College,1153.6474604670123,not ranked
334,ID587895736,122 Amess St,CARLTON NORTH,3,h,2210000.0,14/05/2016,2.0,1.0,190.0,119.0,-37.7847,144.9741,20019.0,1619.0364557438622,19,False,3703.67,18944.0,2039.33,Brunswick South Primary School,681.493250839727,448,Princes Hill Secondary College,809.4043743686872,not ranked
335,ID164596961,68 Nyah St,KEILOR EAST,3,h,1001000.0,17/06/2017,1.0,2.0,605.0,41.0,-37.73137,144.86882,20033.0,4874.55240778498,26,False,591.67,1189.67,177.33,Penleigh &amp; Essendon Grammar School,159.541444901386,126,Penleigh &amp; Essendon Grammar School,159.541444901386,not ranked
336,ID529649504,211 Scotchmer St,FITZROY NORTH,4,h,1620000.0,26/08/2017,1.0,1.0,241.0,129.0,-37.78346,144.98685,20019.0,489.6456387306544,19,False,2047.67,9171.0,742.33,Fitzroy North Primary School,294.31513303496286,103,Fitzroy High School,170.65211120057575,248
337,ID568980948,481 Albion St,BRUNSWICK WEST,4,h,1585000.0,30/07/2016,1.0,2.0,562.0,99.0,-37.7583,144.9428,19967.0,1607.608846770705,17,False,958.67,5673.0,628.0,Brunswick North West Primary School,190.43176165398808,456,Brunswick Secondary College,1766.7672293326655,211
338,ID357340507,54 Benkel Av,CHELTENHAM,4,h,920000.0,16/09/2017,2.0,2.0,530.0,49.0,-37.96531,145.08502,19865.0,2536.0549899695516,45,False,1288.33,4242.33,480.0,Kingston Heath Primary School,593.3958183990578,304,Cheltenham Secondary College,1926.1858211673966,285
339,ID298986149,1 Avenue Victoria,HAWTHORN EAST,3,h,2040000.0,27/06/2016,1.0,2.0,783.0,69.0,-37.8234,145.0526,19903.0,604.4623143114735,18,False,1144.33,6845.67,375.67,Auburn Primary School,394.20570705859063,344,SEDA College (Victoria),823.5052093695999,not ranked
340,ID833022170,1/72 Purinuan Rd,RESERVOIR,3,t,620000.0,3/12/2016,2.0,2.0,207.0,13.0,-37.7086,145.0251,20009.0,1374.6063221590446,35,False,824.67,1890.33,159.33,Reservoir Views Primary School,401.81122347353306,not ranked,Reservoir High School,1575.156300197165,346
341,ID254619185,29 Fuller St,MITCHAM,3,h,950000.0,1/07/2017,1.0,2.0,608.0,44.0,-37.82583,145.20608,19901.0,1018.7091895463021,37,False,1471.0,7759.67,779.67,Rangeview Primary School,417.56164569173984,153,Vermont Secondary College,2111.4947397520327,129
342,ID646457550,2/66 Pine St,RESERVOIR,2,u,520000.0,10/12/2016,1.0,1.0,135.0,39.0,-37.7181,144.9985,20010.0,760.2366782838039,33,False,824.67,1890.33,159.33,St Gabriel's School,583.0835167274951,not ranked,William Ruthven Secondary College,2415.4782102004765,not ranked
343,ID112787712,39 Elizabeth St,BENTLEIGH EAST,4,h,1860000.0,13/05/2017,3.0,2.0,620.0,13.0,-37.9228,145.0555,19939.0,1731.66626282865,33,False,959.0,4476.67,324.0,Valkstone Primary School,923.6128228498668,134,Bentleigh Secondary College,632.2631859636523,230
344,ID254307515,7/69 Edgar St N,GLEN IRIS,2,u,411000.0,8/10/2016,1.0,1.0,0.0,49.0,-37.85,145.0461,19911.0,390.23215576725886,20,False,1923.67,8979.33,620.33,Bialik College,893.4008589402204,148,Alia College,758.5626588959352,500
345,ID980938237,12 Kookaburra St,ALTONA,3,h,1165000.0,29/04/2017,1.0,2.0,700.0,10.0,-37.8707,144.8076,19925.0,805.0248127421207,28,False,990.0,3070.0,411.0,Altona Primary School,1371.6582229205223,213,Mount St Joseph Girls' College,837.1494795094305,119
346,ID128896196,2/7 Fawkner St,ABERFELDIE,2,u,380000.0,18/03/2017,1.0,1.0,622.0,49.0,-37.7557,144.8966,22253.0,1725.130986969403,18,False,817.67,1779.67,181.0,Our Lady of the Nativity School,72.041573146519,373,Ave Maria College,157.65008381864055,111
347,ID582384191,25 Canopus Dr,DONCASTER EAST,4,h,1504000.0,17/06/2017,2.0,2.0,661.0,11.0,-37.77956,145.16645,19899.0,4628.749688661751,32,False,3327.0,11071.67,1069.33,Donburn Primary School,882.7190496707813,187,East Doncaster Secondary College,750.9244637775836,not ranked
348,ID486845132,2 Barkly St,BRUNSWICK EAST,3,t,800000.0,18/06/2016,3.0,2.0,0.0,49.0,-37.7788,144.9776,20017.0,1356.6825491294983,20,False,703.67,1502.0,135.67,Our Lady Help of Christians School,274.542947810253,90,Fitzroy High School,1103.4998025228929,248
349,ID577748587,25 Arawatta St,CARNEGIE,2,h,817500.0,16/04/2016,1.0,1.0,211.0,17.0,-37.8856,145.0599,19920.0,136.56002051563647,22,False,3703.67,18944.0,2039.33,Carnegie Primary School,742.8956700177682,77,Glen Eira College,1923.5443585173277,215
350,ID441556279,20 Fyfe Dr,TEMPLESTOWE LOWER,3,h,1181000.0,24/06/2017,1.0,2.0,656.0,24.0,-37.77158,145.11816000000005,19935.0,5309.3180530639165,30,False,2532.33,5455.0,713.0,Templestowe Heights Primary School,497.2186142305341,166,Templestowe College,588.8246016132206,307
351,ID423846224,9/23 Beaconsfield Pde,PORT MELBOURNE,2,u,2250000.0,29/04/2017,2.0,2.0,0.0,14.0,-37.8444,144.9421,20043.0,3042.880974413284,0,False,705.33,5479.67,335.0,Albert Park Primary School,978.5461424110174,306,Albert Park College,464.6954119943413,131
352,ID684442638,22 Bayview St,WILLIAMSTOWN,3,t,1460000.0,10/12/2016,2.0,2.0,506.0,9.0,-37.8658,144.8857,19992.0,798.0041836155432,21,False,1002.67,4068.0,328.33,Bayside P-12 College,902.6726082541944,not ranked,Williamstown High School,882.5495926497631,104
353,ID740478810,56 Hillsyde Pde,STRATHMORE,3,h,1025000.0,7/05/2016,2.0,1.0,654.0,69.0,-37.7369,144.9251,20034.0,736.2347889734637,23,False,888.0,2196.0,181.33,St Vincent de Paul's School,589.7387462365112,189,Strathmore Secondary College,135.94862424638586,133
354,ID984006340,5/350 Auburn Rd,HAWTHORN,3,t,1236000.0,24/06/2017,2.0,2.0,159.0,19.0,-37.83179000000001,145.04293,19903.0,1076.3870331032365,18,True,1253.67,7401.33,484.67,Auburn South Primary School,871.7309316929742,124,Auburn High School,919.9438828756257,167
355,ID267177545,2/27 Horton St,RESERVOIR,2,t,710000.0,15/07/2017,2.0,1.0,126.0,6.0,-37.72357,144.98561999999995,20011.0,1603.1687726154046,31,False,885.0,1901.0,227.67,Reservoir West Primary School,436.12734370426915,not ranked,Mercy College,2003.793997612353,349
356,ID751173973,455 Geelong Rd,YARRAVILLE,2,h,650000.0,20/05/2017,1.0,2.0,304.0,59.0,-37.8122,144.8671,20022.0,1487.0588537241215,15,False,817.67,1779.67,181.0,Corpus Christi School,654.4085907847359,not ranked,Gilmore College For Girls,2845.935553216853,387
357,ID114499516,1/46 Iris Rd,GLEN IRIS,3,h,1222000.0,8/10/2016,1.0,1.0,215.0,49.0,-37.85,145.05700000000004,19912.0,594.9646364458334,22,False,1923.67,8979.33,620.33,Camberwell South Primary School,545.6402193055006,327,Alia College,1284.3622915469202,500
358,ID721318068,7 England St,BENTLEIGH EAST,4,h,1352000.0,16/07/2016,2.0,2.0,618.0,69.0,-37.9252,145.0562,19938.0,1820.2766268339558,35,False,925.67,4701.33,308.67,Tucker Road Bentleigh Primary School,1032.703969042969,380,Bentleigh Secondary College,396.8188469162827,230
359,ID211690955,1009/148 Wells St,SOUTH MELBOURNE,2,u,561000.0,18/03/2017,1.0,1.0,0.0,18.0,-37.8308,144.9694,22238.0,1407.2836221777416,6,False,1245.0,3886.0,447.67,Melbourne Grammar School,744.4008486140298,79,Victorian College Of The Arts Secondary School,497.833915717151,not ranked
360,ID674730133,8 Kenilworth Gr,GLEN IRIS,4,h,3110000.0,4/03/2017,2.0,4.0,1318.0,59.0,-37.853,145.0491,19912.0,226.67925999347483,22,False,2047.67,9171.0,742.33,St Roch's School,561.905594212593,131,Sacre Coeur,998.2873646815578,16
361,ID561096742,24 Yallop Ct,KEILOR EAST,4,h,735000.0,24/09/2016,2.0,2.0,547.0,19.0,-37.7381,144.8554,20003.0,4575.94286498006,25,True,555.67,1129.0,160.67,St Peter's School,769.284505509361,345,Essendon Keilor College,1272.4384579284256,460
362,ID730418462,39 Heath St,PORT MELBOURNE,2,h,900000.0,14/05/2016,1.0,0.0,124.0,119.0,-37.8356,144.9439,20043.0,2066.1688056048433,0,False,659.0,5219.33,338.33,Port Melbourne Primary School,887.43151008823,325,Albert Park College,1067.554134165264,131
363,ID967334607,6 Berry St,RICHMOND,2,h,900000.0,10/12/2016,1.0,0.0,95.0,119.0,-37.8193,144.9976,19978.0,727.7807064352951,9,False,824.67,1890.33,159.33,Richmond West Primary School,652.5586513814724,452,Richmond High School,503.75791360640187,not ranked
364,ID680409609,6 Orlando St,HAMPTON,3,h,1475000.0,29/04/2017,1.0,2.0,251.0,57.0,-37.9411,145.0011,19949.0,349.1829489239411,33,False,235.67,506.67,74.0,Hampton Primary School,883.2410782407061,76,St Leonard's College,1499.2205553870576,43
365,ID467700817,4 Goodwin St,BLACKBURN,4,h,1660000.0,26/08/2017,2.0,2.0,697.0,69.0,-37.81245,145.16416999999996,19899.0,1308.6927560375289,32,False,990.0,3070.0,411.0,St Philip's School,575.8078444515662,269,Nunawading Christian College-Secondary,1202.1306114002934,not ranked
366,ID954251408,109 Simpson St,EAST MELBOURNE,3,h,1875000.0,17/06/2017,1.0,0.0,118.0,129.0,-37.81351,144.98803999999996,19978.0,337.86874159685397,9,False,101.33,253.67,33.0,Richmond West Primary School,676.8338397085794,452,Collingwood College,1191.3730960571022,359
367,ID839266101,3/18 Gillies St,FAIRFIELD,2,u,730000.0,11/02/2017,1.0,1.0,116.0,34.0,-37.7818,145.0161,19930.0,301.07928841876384,23,True,330.33,1855.0,82.0,St Anthony's School,421.58504005381076,485,Santa Maria College,1748.9857001488233,137
368,ID570184119,70 Munro St,ASCOT VALE,3,h,955000.0,14/05/2016,1.0,1.0,263.0,109.0,-37.7753,144.9116,20039.0,899.294208452213,12,False,2489.67,11817.33,1268.67,St Mary's School,165.5501587093351,159,Lowther Hall Anglican Grammar School,1738.926179290124,not ranked
369,ID194749997,55 Elphinstone St,WEST FOOTSCRAY,3,h,805000.0,27/06/2016,1.0,3.0,372.0,99.0,-37.796,144.8728,20022.0,939.3608762798453,15,False,268.33,736.0,128.33,Footscray West Primary School,250.9942089177336,399,Footscray City College,1945.0067513626873,166
370,ID725198545,12 Cabot Dr,EPPING,3,h,500000.0,27/05/2017,2.0,2.0,553.0,44.0,-37.64463,145.04155,20005.0,1326.7346575395118,45,False,2006.67,7754.33,1051.33,Meadowglen Primary School,1038.1706594429763,not ranked,Epping Secondary College,719.4874237644065,309
371,ID598813831,16 Smith St,HAMPTON,5,h,2600000.0,18/03/2017,4.0,2.0,1000.0,69.0,-37.9332,145.0226,19937.0,1247.9375382845367,37,False,235.67,506.67,74.0,St Leonard's College,1415.5884709390423,33,St Leonard's College,1415.5884709390423,43
372,ID994305580,13 Seacombe St,FITZROY NORTH,2,h,1232000.0,19/11/2016,1.0,0.0,0.0,49.0,-37.7848,144.9806,20019.0,1053.5877592155484,19,False,1923.67,8979.33,620.33,Fitzroy North Primary School,313.1848338099366,103,Fitzroy High School,605.0477482170537,248
373,ID581716234,24/302 Abbotsford St,NORTH MELBOURNE,2,u,540000.0,3/12/2016,1.0,1.0,0.0,49.0,-37.7994,144.9464,22239.0,881.2561576204071,7,True,71.0,261.0,20.0,North Melbourne Primary School,380.00596389130646,182,St Aloysius College,788.0177479841857,170
374,ID260556460,27 The Avenue,SPOTSWOOD,3,h,1016000.0,26/07/2016,1.0,1.0,320.0,79.0,-37.8277,144.8841,19995.0,364.70745159286605,14,False,1100.67,3636.33,457.33,Spotswood Primary School,370.10890036457147,not ranked,Gilmore College For Girls,3322.182258628647,387
375,ID332425999,15 Tirana St,MITCHAM,3,h,1237000.0,9/09/2017,2.0,2.0,534.0,49.0,-37.81059000000001,145.18975,19900.0,848.7888601123899,35,False,1471.0,7759.67,779.67,Mitcham Primary School,316.3234326148711,180,Mullauna Secondary College,389.12841734684105,not ranked
376,ID641271587,114A Bay St,BRIGHTON,2,t,1230000.0,25/02/2017,2.0,2.0,201.0,109.0,-37.905,144.9959,19952.0,589.05467182323,26,False,2897.33,11243.0,942.0,Firbank Grammar School,154.16975295166404,24,Firbank Grammar School,154.16975295166404,29
377,ID640757763,2/65 Purinuan Rd,RESERVOIR,3,h,635000.0,17/06/2017,2.0,2.0,247.0,10.0,-37.70952,145.02823999999995,20009.0,1658.761953583948,35,False,885.0,1901.0,227.67,Reservoir Views Primary School,659.0604721853431,not ranked,Reservoir High School,1424.4709939929803,346
378,ID909637795,25 Rogan La,KENSINGTON,2,t,700000.0,19/11/2016,1.0,3.0,62.0,22.0,-37.7917,144.9231,20041.0,692.9378972964364,9,False,271.67,771.67,74.0,Kensington Primary School,411.5874336339481,116,Kensington Community High School,474.9396591105324,not ranked
379,ID307766974,45 Norfolk St,MAIDSTONE,2,h,770000.0,25/02/2017,1.0,1.0,329.0,64.0,-37.7887,144.8788,20023.0,1568.037734422631,12,False,717.33,1763.0,318.67,Footscray North Primary School,415.99059589223185,235,Maribyrnong Secondary College,1316.6136424059598,not ranked
380,ID961512419,9 Inverloch St,EPPING,2,t,401500.0,15/07/2017,2.0,1.0,149.0,49.0,-37.6311,145.0232,20005.0,2446.9079760444065,45,False,2006.67,7754.33,1051.33,Epping Views Primary School,304.804361678618,not ranked,Al Siraat College,1475.3221815848262,280
381,ID585201643,2/21 Lillimur Rd,ORMOND,1,u,454000.0,1/07/2017,1.0,1.0,1006.0,9.0,-37.90164,145.04138999999995,19941.0,234.43456174852665,30,False,298.0,735.0,154.0,Kilvington Grammar School,236.59773709544942,61,Kilvington Grammar School,236.59773709544942,37
382,ID280796270,2/25 Acland St,ST KILDA,2,t,1077000.0,13/05/2017,1.0,1.0,455.0,129.0,-37.8636,144.9749,19957.0,1724.4288121197858,17,False,1412.0,6364.0,699.33,St Kilda Park Primary School,661.2245687713956,73,Yesodei HaTorah College,1310.8679101157732,38
383,ID528496966,51 Andrew St,MELTON SOUTH,3,h,420000.0,24/06/2017,2.0,2.0,599.0,49.0,-37.69575,144.57894,19980.0,1012.1411608481475,37,False,50.33,68.0,12.0,Coburn Primary School,561.6290140094694,not ranked,Staughton College,1669.460273878145,441
